artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,characteristic_id,artist_id,genre_id
A Rocket In Dub,0.012,0.807,456293,0.543,0.899,0.073,-14.504,0.052,120.024,0.326,0.000,7,1,177843,222,
A Rocket To The Moon,0.216,0.363,203733,0.710,0.000,0.121,-3.080,0.031,170.113,0.383,59.000,2,1,177844,223,
A Skylit Drive,0.000,0.212,297240,0.985,0.000,0.087,-2.856,0.106,156.389,0.237,52.000,7,1,177845,224,
A Taste Of Honey,0.283,0.763,289517,0.532,0.002,0.130,-9.541,0.053,126.621,0.778,36.600,2,0,177846,225,
A Touch Of Class,0.370,0.694,170071,0.898,0.044,0.114,-5.696,0.031,127.287,0.573,64.333,9,0,177847,226,
A Tree Grows in Brooklyn Ensemble,0.940,0.436,183657,0.263,0.016,0.283,-14.227,0.048,95.987,0.554,10.000,7,1,177848,227,
A Tree Grows in Brooklyn Orchestra,0.907,0.222,332233,0.382,0.871,0.139,-11.595,0.039,95.096,0.163,10.000,3,1,177849,228,
A Tribe Called Quest,0.176,0.826,229795,0.564,0.050,0.208,-9.850,0.273,98.031,0.689,45.654,11,1,177850,229,
A$AP Ferg,0.124,0.715,233241,0.780,0.000,0.279,-5.142,0.263,132.786,0.442,64.750,11,1,177851,230,
A$AP Mob,0.244,0.774,258788,0.735,0.000,0.181,-5.974,0.252,133.283,0.382,63.667,7,1,177852,231,
A$AP Rocky,0.199,0.692,212142,0.667,0.005,0.208,-6.733,0.187,123.026,0.418,65.271,1,0,177853,232,
A*Teens,0.043,0.717,202774,0.879,0.009,0.257,-5.706,0.037,124.997,0.789,44.667,4,1,177854,233,
A-Mei Chang,0.290,0.542,318333,0.380,0.000,0.409,-11.702,0.037,123.971,0.138,52.000,10,1,177855,234,
A-Trak,0.010,0.708,293734,0.710,0.194,0.154,-3.570,0.082,132.023,0.820,57.000,1,0,177856,235,
A-mase,0.002,0.580,439091,0.942,0.635,0.236,-5.416,0.046,130.006,0.485,12.000,6,0,177857,236,
A. Caminha,0.426,0.589,277307,0.421,0.497,0.193,-13.483,0.060,130.272,0.705,23.000,0,1,177858,237,
A. Jaziukevičius,0.973,0.339,193773,0.121,0.000,0.630,-15.457,0.031,105.446,0.164,0.000,9,1,177859,238,
A. L. Lloyd,0.974,0.649,162829,0.226,0.000,0.157,-11.022,0.119,115.031,0.653,13.600,10,1,177860,239,
A. Likiardopoulou,0.995,0.357,192707,0.306,0.069,0.121,-14.339,0.039,111.982,0.462,0.000,7,1,177861,240,
A. M. Rajah,0.909,0.508,196964,0.467,0.331,0.250,-9.479,0.102,123.732,0.828,5.385,6,1,177862,241,
A. Merangulian,0.962,0.366,189280,0.253,0.561,0.099,-14.905,0.043,145.377,0.510,0.000,0,1,177863,242,
A. Merangulian with folk instrumental ensemble,0.924,0.508,175640,0.441,0.952,0.314,-14.508,0.045,111.486,0.826,0.000,4,0,177864,243,
A. P. Komala,0.881,0.544,167499,0.490,0.041,0.282,-7.355,0.052,107.550,0.702,0.000,2,1,177865,244,
A. R. Ojha,0.976,0.620,186113,0.211,0.152,0.185,-10.131,0.210,115.714,0.744,0.000,2,0,177866,245,
A. R. Oza,0.958,0.685,184620,0.221,0.127,0.218,-9.765,0.298,114.623,0.726,0.000,7,1,177867,246,
A. R. Qureshi,0.992,0.633,174145,0.317,0.566,0.363,-11.053,0.181,140.767,0.783,0.000,8,1,177868,247,
A. Xatzixristos,0.993,0.564,187787,0.390,0.883,0.114,-13.142,0.035,105.900,0.870,0.000,11,0,177869,248,
A.B. Quintanilla III,0.080,0.755,226477,0.824,0.000,0.204,-4.807,0.068,123.456,0.784,51.500,7,1,177870,249,
A.B. Quintanilla III Y Los Kumbia Kings,0.375,0.737,202898,0.689,0.000,0.189,-6.262,0.046,139.640,0.897,48.813,11,1,177871,250,
A.C. Chill,0.303,0.520,257773,0.712,0.000,0.335,-7.246,0.355,149.486,0.557,0.000,2,1,177872,251,
A.D.N.,0.001,0.373,292916,0.964,0.788,0.058,-5.970,0.182,134.963,0.075,8.000,11,1,177873,252,
A.G.,0.069,0.756,222440,0.854,0.000,0.083,-4.918,0.309,92.866,0.920,45.000,9,1,177874,253,
A.J. Croce,0.061,0.411,211653,0.680,0.000,0.353,-4.625,0.028,110.205,0.339,15.000,0,1,177875,254,
A.Loraarrero,0.914,0.622,161707,0.344,0.073,0.323,-11.489,0.137,111.896,0.662,2.000,3,0,177876,255,
A.R. Kane,0.119,0.581,308227,0.831,0.002,0.050,-10.862,0.036,117.035,0.857,28.000,9,0,177877,256,
A.R. Rahman,0.148,0.691,327192,0.595,0.000,0.082,-11.409,0.058,117.662,0.567,52.400,8,1,177878,257,
A.S.N.,0.089,0.597,219376,0.998,0.000,0.331,-3.603,0.239,150.913,0.348,0.000,9,1,177879,258,
A.l.t.,0.412,0.798,273400,0.561,0.000,0.045,-8.625,0.147,83.971,0.785,32.000,4,0,177880,259,
A.r.d.i.,0.000,0.415,88776,0.980,0.632,0.421,-6.480,0.129,136.170,0.470,6.538,6,1,177881,260,
A19,0.006,0.760,400549,0.663,0.849,0.117,-12.883,0.034,122.980,0.467,0.000,5,0,177882,261,
A2M,0.464,0.968,220030,0.785,0.000,0.272,-8.084,0.320,119.953,0.803,70.000,7,0,177883,262,
A7S,0.223,0.789,166794,0.720,0.000,0.129,-5.652,0.217,122.031,0.664,42.333,8,0,177884,263,
AAA,0.024,0.628,269367,0.855,0.000,0.361,-5.224,0.080,135.998,0.770,30.500,7,1,177885,264,
AB6IX,0.107,0.741,194202,0.915,0.000,0.295,-3.752,0.098,122.475,0.726,32.500,11,1,177886,265,
ABBA,0.369,0.573,236006,0.649,0.026,0.209,-8.411,0.037,122.792,0.656,45.738,9,1,177887,266,
ABC,0.210,0.686,228853,0.764,0.020,0.152,-7.960,0.058,123.019,0.770,34.400,11,1,177888,267,
ABG-Swing,0.001,0.768,216747,0.893,0.897,0.072,-10.089,0.059,97.998,0.433,0.000,4,1,177889,268,
ABHISHEK Y2V,0.000,0.454,58000,0.881,0.000,0.901,-5.390,0.069,132.017,0.048,0.000,7,0,177890,269,
ABRA,0.060,0.612,163053,0.561,0.000,0.145,-6.054,0.085,191.911,0.393,80.000,1,1,177891,270,
ABSRDST,0.084,0.529,176052,0.663,0.126,0.287,-7.943,0.084,120.098,0.359,9.400,11,1,177892,271,
ABYUKI,0.013,0.930,267125,0.548,0.699,0.673,-8.881,0.113,125.994,0.139,0.000,11,0,177893,272,
AC/DC,0.031,0.469,265618,0.848,0.235,0.283,-4.830,0.072,129.482,0.494,48.414,9,1,177894,273,
ACOT,0.000,0.730,169912,0.567,0.000,0.105,-8.085,0.059,119.997,0.171,61.000,1,0,177895,274,
ADIN,0.496,0.712,230348,0.402,0.000,0.080,-9.326,0.161,142.003,0.438,0.000,0,0,177896,275,
AFFly,0.133,0.653,308000,0.296,0.342,0.682,-18.298,0.040,119.988,0.176,0.000,1,0,177897,276,
AFI,0.011,0.409,173896,0.927,0.053,0.224,-5.261,0.094,126.927,0.514,45.059,4,0,177898,277,
AGM,0.012,0.823,241934,0.962,0.867,0.402,-3.737,0.068,125.001,0.851,0.000,0,1,177899,278,
AH Mann,0.978,0.074,263253,0.188,0.766,0.128,-22.032,0.041,66.243,0.104,18.000,7,1,177900,279,
AIIID,0.583,0.631,219493,0.819,0.920,0.147,-8.368,0.074,160.007,0.191,1.000,7,0,177901,280,
AJ Michalka,0.431,0.750,202340,0.513,0.000,0.076,-9.576,0.091,90.998,0.466,61.000,0,1,177902,281,
AJ Mitchell,0.352,0.575,174792,0.534,0.000,0.076,-5.790,0.036,109.855,0.355,70.800,5,1,177903,282,
AJ Rafael,0.707,0.746,216889,0.341,0.000,0.086,-6.356,0.040,81.963,0.861,60.000,7,1,177904,283,
AJJ,0.197,0.547,159800,0.591,0.000,0.342,-7.006,0.072,112.959,0.741,53.500,0,1,177905,284,
AJR,0.080,0.607,216317,0.718,0.000,0.186,-4.891,0.078,113.014,0.543,63.172,7,1,177906,285,
AJZ,0.005,0.732,235000,0.569,0.000,0.199,-14.185,0.310,96.938,0.721,0.000,6,0,177907,286,
AK97,0.074,0.732,210280,0.834,0.000,0.562,-6.079,0.375,120.163,0.538,15.000,6,1,177908,287,
AKA ChaP in 00'S,0.122,0.751,305394,0.464,0.848,0.265,-10.527,0.142,100.003,0.368,0.000,7,1,177909,288,
AKLO,0.096,0.648,327967,0.904,0.000,0.063,-4.565,0.079,121.994,0.728,75.000,6,0,177910,289,
AKP Machhi,0.011,0.762,179696,0.972,0.000,0.881,-5.292,0.116,119.972,0.590,0.000,6,1,177911,290,
AKR-FITW,0.255,0.600,225000,0.876,0.903,0.185,-11.791,0.082,176.000,0.510,0.000,0,0,177912,291,
AL!AS,0.014,0.821,149770,0.421,0.823,0.103,-11.038,0.054,127.987,0.196,0.000,6,0,177913,292,
ALI,0.096,0.648,327967,0.904,0.000,0.063,-4.565,0.079,121.994,0.728,75.000,6,0,177914,293,
ALLBLACK,0.004,0.700,277133,0.491,0.000,0.092,-8.330,0.403,178.135,0.225,9.000,1,1,177915,294,
ALO,0.362,0.815,218973,0.412,0.000,0.129,-9.280,0.044,87.983,0.669,57.000,0,1,177916,295,
ALPHA 9,0.017,0.509,143971,0.899,0.443,0.378,-6.584,0.071,128.480,0.302,19.750,9,1,177917,296,
AMG,0.011,0.830,209840,0.494,0.000,0.139,-11.564,0.235,101.981,0.651,35.333,7,1,177918,297,
AMX,0.020,0.648,212558,0.968,0.051,0.068,-5.049,0.122,150.008,0.762,1.000,11,0,177919,298,
ANTIMANUAL,0.073,0.635,318747,0.784,0.000,0.069,-8.699,0.037,115.052,0.433,0.000,0,1,177920,299,
ANTON%F,0.112,0.738,419474,0.783,0.878,0.092,-7.956,0.053,116.908,0.441,0.000,10,0,177921,300,
ANTONIS NTALGKAS,0.973,0.486,188823,0.403,0.543,0.180,-10.963,0.060,113.624,0.696,0.022,1,1,177922,301,
APB,0.058,0.601,223080,0.677,0.005,0.072,-8.006,0.129,136.421,0.790,32.000,10,0,177923,302,
APEK,0.165,0.488,240690,0.795,0.000,0.209,-4.881,0.053,120.498,0.381,0.000,10,1,177924,303,
APO Hiking Society,0.485,0.513,222378,0.466,0.005,0.197,-12.186,0.051,118.804,0.551,40.750,5,1,177925,304,
APRE,0.196,0.651,237778,0.890,0.000,0.301,-4.745,0.056,149.979,0.866,28.000,0,0,177926,305,
ART DLR,0.512,0.744,61070,0.028,0.000,0.102,-12.893,0.072,75.983,0.178,0.000,0,1,177927,306,
ARTY,0.008,0.592,253092,0.837,0.551,0.367,-6.413,0.082,130.000,0.307,6.333,4,1,177928,307,
ARV!DO,0.707,0.820,81894,0.644,0.254,0.084,-11.812,0.063,106.717,0.112,0.000,8,1,177929,308,
ASIAN KUNG-FU GENERATION,0.001,0.429,226842,0.918,0.113,0.113,-4.071,0.063,156.025,0.526,54.333,4,1,177930,309,
ASP,0.075,0.560,274667,0.921,0.005,0.960,-4.529,0.051,138.052,0.533,1.000,3,0,177931,310,
ATB,0.103,0.671,203576,0.872,0.684,0.190,-6.135,0.039,130.522,0.709,46.500,10,0,177932,311,
ATR Son Son,0.294,0.904,167184,0.252,0.000,0.104,-17.540,0.110,117.994,0.227,75.000,5,0,177933,312,
ATaste Of Honey,0.040,0.797,245173,0.548,0.000,0.099,-9.228,0.049,123.686,0.868,37.000,2,0,177934,313,
8-Aug,0.359,0.409,280842,0.678,0.000,0.167,-7.731,0.088,89.968,0.168,71.000,9,1,177935,314,
AURORA,0.577,0.366,212812,0.404,0.000,0.154,-8.529,0.056,141.450,0.276,68.333,5,1,177936,315,
AVCI,0.001,0.566,177225,0.937,0.894,0.212,-10.001,0.041,130.017,0.037,0.000,7,1,177937,316,
AVIAN GRAYS,0.001,0.418,66901,0.812,0.001,0.315,-7.261,0.073,128.049,0.514,22.500,6,1,177938,317,
AVIRA,0.013,0.625,160596,0.697,0.761,0.157,-9.637,0.049,125.644,0.233,30.929,0,0,177939,318,
AWOL One,0.240,0.707,206626,0.879,0.000,0.487,-6.863,0.125,106.726,0.752,3.667,8,0,177940,319,
AWOLNATION,0.154,0.666,226805,0.706,0.203,0.307,-7.043,0.052,119.704,0.399,61.333,5,1,177941,320,
AZ,0.200,0.731,255168,0.638,0.000,0.266,-8.206,0.293,99.190,0.602,44.688,9,1,177942,321,
Aadesh Shrivastava,0.050,0.665,408920,0.908,0.000,0.080,-4.804,0.188,98.811,0.694,51.000,2,1,177943,322,
Aage Braarud,0.935,0.430,154825,0.271,0.008,0.139,-11.102,0.032,135.713,0.510,0.000,6,1,177944,323,
Aaliyah,0.210,0.683,249890,0.594,0.009,0.220,-8.204,0.107,128.375,0.634,42.231,9,0,177945,324,
Aalon,0.375,0.558,325200,0.452,0.000,0.063,-10.637,0.037,134.339,0.952,39.000,4,1,177946,325,
Aarigod,0.551,0.649,168741,0.536,0.889,0.117,-12.980,0.037,156.072,0.187,15.000,10,1,177947,326,
Aaron Beta,0.183,0.647,327985,0.633,0.911,0.234,-10.461,0.125,128.034,0.269,0.000,1,1,177948,327,
Aaron Carter,0.027,0.865,198967,0.895,0.001,0.062,-4.302,0.101,113.529,0.933,45.000,1,1,177949,328,
Aaron Copland,0.954,0.349,253277,0.159,0.452,0.155,-19.186,0.064,107.339,0.221,7.775,7,1,177950,329,
Aaron Hall,0.039,0.709,315113,0.642,0.000,0.242,-7.810,0.052,126.084,0.485,38.750,11,0,177951,330,
Aaron Krause,0.758,0.325,223893,0.201,0.000,0.098,-11.595,0.028,81.869,0.172,66.000,6,0,177952,331,
Aaron Kwok,0.364,0.648,256189,0.577,0.000,0.180,-11.377,0.038,103.296,0.487,39.800,7,1,177953,332,
Aaron Lewis,0.295,0.550,268628,0.611,0.001,0.223,-6.022,0.031,124.975,0.260,53.600,6,1,177954,333,
Aaron Lohr,0.717,0.633,157784,0.399,0.000,0.161,-11.078,0.087,112.494,0.457,43.750,7,1,177955,334,
Aaron May,0.046,0.870,176532,0.498,0.000,0.146,-8.339,0.062,110.019,0.692,70.000,9,0,177956,335,
Aaron Neville,0.591,0.490,223719,0.346,0.004,0.113,-13.534,0.055,112.940,0.387,38.857,0,1,177957,336,
Aaron Shaw,0.334,0.352,409779,0.693,0.000,0.611,-7.412,0.361,88.855,0.348,60.000,10,0,177958,337,
Aaron Shust,0.023,0.563,291987,0.467,0.000,0.095,-6.087,0.024,77.982,0.241,53.000,2,1,177959,338,
Aaron Smith,0.073,0.735,227027,0.734,0.017,0.195,-8.159,0.030,119.940,0.319,76.500,10,0,177960,339,
Aaron Tippin,0.182,0.662,196889,0.679,0.000,0.161,-8.575,0.030,116.778,0.629,42.300,4,1,177961,340,
Aaron Tveit,0.886,0.328,123160,0.384,0.000,0.143,-10.323,0.038,76.744,0.504,50.000,0,1,177962,341,
Aaron Watson,0.043,0.629,218854,0.658,0.000,0.157,-6.576,0.032,143.401,0.575,54.500,4,1,177963,342,
Aaron Y Su Grupo Ilusion,0.158,0.661,241010,0.624,0.000,0.083,-5.691,0.042,130.396,0.715,56.000,7,1,177964,343,
Aarti Mukherji,0.892,0.369,260413,0.326,0.123,0.197,-13.845,0.041,131.609,0.461,6.222,9,1,177965,344,
Aase Ziegler,0.974,0.357,193000,0.246,0.448,0.320,-12.699,0.040,97.724,0.392,0.000,3,1,177966,345,
Aavepyora,0.037,0.569,453103,0.990,0.706,0.090,-11.705,0.064,145.012,0.581,0.000,6,1,177967,346,
Ab-Soul,0.149,0.729,291444,0.532,0.000,0.292,-8.620,0.246,126.726,0.571,56.333,9,0,177968,347,
Abandon Kansas,0.267,0.478,236446,0.599,0.050,0.165,-9.913,0.042,115.018,0.375,0.067,9,1,177969,348,
Abbasuddin Ahmed,0.988,0.543,187154,0.218,0.545,0.186,-15.353,0.094,115.823,0.611,0.000,2,1,177970,349,
Abbey Lincoln,0.500,0.490,334503,0.386,0.167,0.241,-11.255,0.071,97.728,0.483,25.000,0,1,177971,350,
Abby,0.022,0.807,204387,0.757,0.000,0.351,-6.250,0.030,125.004,0.801,0.000,8,0,177972,351,
Abby Anderson,0.172,0.620,163960,0.817,0.000,0.144,-5.317,0.025,99.963,0.614,70.000,11,1,177973,352,
Abdel Aziz Mahmoud,0.946,0.416,591931,0.450,0.556,0.554,-9.898,0.042,106.046,0.532,0.000,0,1,177974,353,
Abdel Ghany El Sayed,0.799,0.375,506923,0.255,0.000,0.088,-15.139,0.048,100.048,0.579,0.000,8,1,177975,354,
Abdel Halim Hafez,0.872,0.381,635444,0.302,0.084,0.336,-10.849,0.044,116.767,0.429,20.654,5,1,177976,355,
Abdul,0.994,0.599,153228,0.104,0.009,0.108,-10.296,0.100,131.624,0.607,0.000,11,1,177977,356,
Abdul Bayyari,0.000,0.638,536364,0.560,0.745,0.097,-14.549,0.037,131.985,0.186,0.000,9,0,177978,357,
Abdul Halim Chowdhry,0.721,0.425,204853,0.167,0.000,0.148,-23.055,0.037,95.668,0.616,0.000,11,0,177979,358,
Abdul Khader,0.985,0.475,154480,0.745,0.815,0.253,-5.571,0.057,135.044,0.873,0.000,8,0,177980,359,
Abdulial Mahi,0.949,0.464,188640,0.258,0.000,0.530,-15.847,0.094,161.644,0.841,0.000,4,1,177981,360,
Abdülkerim,0.984,0.439,182811,0.243,0.002,0.274,-8.124,0.030,106.600,0.626,0.000,4,0,177982,361,
Abel Ramos,0.000,0.790,360945,0.840,0.867,0.091,-7.547,0.060,127.006,0.087,2.000,5,0,177983,362,
Abel Riballo,0.001,0.777,374573,0.623,0.853,0.396,-10.035,0.113,126.004,0.350,0.000,7,1,177984,363,
Abel Zavala,0.695,0.491,290328,0.463,0.000,0.478,-8.063,0.030,125.498,0.377,56.800,3,1,177985,364,
Abha Sarkar,0.995,0.518,187800,0.236,0.321,0.113,-9.486,0.030,109.832,0.476,0.000,6,1,177986,365,
Abhayapada Chatterjee,0.996,0.488,184040,0.065,0.526,0.245,-23.914,0.169,120.875,0.644,0.000,5,1,177987,366,
Abhi The Nomad,0.406,0.722,214060,0.589,0.001,0.172,-7.460,0.095,106.449,0.320,60.000,7,1,177988,367,
Abhishek Bachchan,0.078,0.866,203380,0.493,0.018,0.082,-10.482,0.116,94.013,0.529,30.000,2,1,177989,368,
Abhram Bhagat,0.968,0.564,197817,0.216,0.015,0.215,-9.728,0.128,87.273,0.641,0.000,7,1,177990,369,
Abicahsoul,0.000,0.861,364000,0.832,0.178,0.075,-10.786,0.134,119.984,0.895,0.000,11,1,177991,370,
Abigail Bailey,0.001,0.772,470775,0.606,0.644,0.460,-7.570,0.064,126.672,0.313,0.000,8,1,177992,371,
Abity,0.027,0.845,480467,0.656,0.854,0.095,-9.867,0.098,127.995,0.277,0.000,1,1,177993,372,
Abnormal Boyz,0.000,0.791,372680,0.613,0.902,0.075,-9.864,0.079,128.020,0.099,0.000,11,0,177994,373,
Abora Sound Design,0.168,0.171,3164934,0.492,0.865,0.167,-10.589,0.033,136.721,0.055,2.667,7,1,177995,374,
Aboriginal Songman,0.224,0.409,79387,0.037,0.000,0.127,-19.638,0.044,79.765,0.226,0.000,2,1,177996,375,
Above & Beyond,0.037,0.544,173367,0.843,0.413,0.318,-7.163,0.064,130.159,0.415,16.090,7,1,177997,376,
Above The Law,0.002,0.699,253293,0.926,0.000,0.052,-8.925,0.097,97.842,0.756,28.000,1,1,177998,377,
Abracadabra,0.338,0.617,223467,0.372,0.000,0.159,-13.622,0.034,131.562,0.286,53.000,2,1,177999,378,
Abraham Goldfaden,0.885,0.254,176396,0.200,0.012,0.247,-13.370,0.037,102.525,0.216,0.000,4,0,178000,379,
Abraham Gustavito,0.222,0.633,60000,0.351,0.000,0.323,-14.347,0.064,120.137,0.594,0.000,4,1,178001,380,
Abraham Laborier,0.786,0.644,272467,0.221,0.405,0.080,-16.596,0.028,105.995,0.162,29.000,0,1,178002,381,
Abram Chasins,0.994,0.604,77576,0.104,0.863,0.146,-23.808,0.079,113.273,0.501,0.000,9,1,178003,382,
Abrasive Wheels,0.007,0.162,154773,0.874,0.000,0.086,-3.791,0.058,150.709,0.609,27.000,5,0,178004,383,
Abryon,0.013,0.702,196101,0.577,0.000,0.160,-9.576,0.252,160.019,0.481,5.000,11,1,178005,384,
Absis,0.880,0.512,262218,0.212,0.001,0.149,-23.356,0.865,170.668,0.087,0.000,2,1,178006,385,
Absofacto,0.230,0.688,224661,0.582,0.000,0.066,-10.668,0.054,85.486,0.872,71.000,6,0,178007,386,
Abstract Rude,0.296,0.750,248596,0.521,0.000,0.112,-8.532,0.316,91.863,0.575,7.333,6,1,178008,387,
Abstract Sunrise,0.020,0.754,469700,0.978,0.845,0.383,-6.702,0.050,135.035,0.551,0.000,7,1,178009,388,
Abstract Vision,0.001,0.513,155516,0.973,0.687,0.537,-5.926,0.073,133.119,0.380,10.625,7,1,178010,389,
Abuse,0.000,0.141,102573,0.931,0.224,0.312,-7.091,0.201,212.980,0.613,0.000,1,1,178011,390,
Abwärts,0.002,0.402,197493,0.765,0.010,0.073,-12.535,0.039,177.752,0.960,34.000,11,1,178012,391,
Abys,0.000,0.393,83467,0.999,0.881,0.220,-8.543,0.072,137.970,0.318,4.000,1,1,178013,392,
Abyss (Giuseppe Morabito),0.546,0.897,468480,0.678,0.881,0.109,-10.837,0.167,124.989,0.297,0.000,11,0,178014,393,
Academia de Música para la Fiesta en la Playa,0.006,0.559,189027,0.425,0.856,0.125,-16.288,0.039,113.019,0.136,3.000,11,1,178015,394,
Academia dos Renascidos,0.918,0.575,150543,0.214,0.000,0.140,-17.463,0.204,104.025,0.596,0.000,0,1,178016,395,
Academy Of Choir Art Of Russia,0.968,0.176,266160,0.275,0.000,0.106,-14.729,0.037,103.964,0.087,41.000,10,1,178017,396,
Academy Of London,0.973,0.147,166593,0.013,0.828,0.101,-35.905,0.043,133.391,0.041,40.000,7,1,178018,397,
Academy of Ancient Music,0.891,0.333,253979,0.198,0.090,0.169,-19.692,0.043,107.850,0.307,46.909,1,1,178019,398,
Academy of St. Martin in the Fields,0.951,0.294,302989,0.118,0.647,0.163,-22.313,0.043,100.091,0.221,32.424,7,1,178020,399,
Academy of St. Martin in the Fields Chorus,0.970,0.356,177084,0.195,0.343,0.213,-17.898,0.036,103.402,0.345,26.588,7,1,178021,400,
Acapulco Tropical,0.530,0.757,147007,0.564,0.001,0.129,-8.170,0.037,121.416,0.944,48.000,2,1,178022,401,
Accademia I Filarmonici,0.865,0.437,138004,0.275,0.620,0.185,-16.992,0.042,115.600,0.546,46.500,2,1,178023,402,
Accept,0.004,0.425,271338,0.775,0.054,0.292,-9.186,0.061,130.757,0.443,34.273,11,0,178024,403,
Acceptance,0.133,0.411,184440,0.702,0.000,0.097,-4.702,0.033,178.493,0.407,50.000,1,1,178025,404,
Ace,0.587,0.717,204227,0.406,0.103,0.087,-13.954,0.031,123.213,0.703,60.000,0,0,178026,405,
Ace Frehley,0.180,0.561,243959,0.832,0.133,0.149,-7.095,0.073,117.466,0.554,32.923,4,1,178027,406,
Ace Hood,0.082,0.682,269339,0.691,0.000,0.178,-5.130,0.184,153.172,0.261,58.286,11,1,178028,407,
Ace Lover,0.019,0.777,287947,0.700,0.002,0.329,-7.281,0.036,109.960,0.674,0.000,11,0,178029,408,
Ace Spectrum,0.068,0.401,454740,0.723,0.183,0.046,-8.656,0.049,126.773,0.500,19.000,9,1,178030,409,
Ace Ventura,0.004,0.648,533344,0.770,0.830,0.265,-8.987,0.054,134.370,0.064,2.364,1,1,178031,410,
Ace of Base,0.029,0.723,222997,0.822,0.164,0.108,-6.618,0.045,103.632,0.798,54.500,11,0,178032,411,
Ace of Cups,0.181,0.725,185073,0.604,0.000,0.100,-6.355,0.077,123.988,0.521,0.000,7,1,178033,412,
Aceaxe,0.002,0.556,285000,0.765,0.000,0.165,-5.299,0.057,128.012,0.412,0.000,11,0,178034,413,
Acerina Y Su Danzonera,0.674,0.382,172100,0.628,0.658,0.282,-9.691,0.068,112.354,0.800,10.050,2,1,178035,414,
Aceyalone,0.143,0.814,237620,0.657,0.000,0.109,-7.763,0.304,94.309,0.646,14.455,6,1,178036,415,
Achille Togliani,0.985,0.406,190995,0.043,0.441,0.240,-22.989,0.060,97.885,0.226,2.000,5,1,178037,416,
Achtung Baby,0.172,0.393,291707,0.836,0.003,0.942,-7.845,0.048,140.041,0.282,6.000,7,0,178038,417,
Acid Bath,0.017,0.325,313795,0.847,0.315,0.103,-7.250,0.067,124.539,0.352,35.500,1,1,178039,418,
Acid King,0.004,0.321,384867,0.662,0.503,0.105,-10.374,0.035,117.853,0.199,43.000,5,1,178040,419,
Acid Klowns From Outer Space,0.001,0.808,188000,0.937,0.904,0.061,-6.889,0.057,120.021,0.444,0.000,11,0,178041,420,
Acidozer,0.000,0.713,243278,0.764,0.701,0.081,-6.193,0.097,152.000,0.257,0.000,0,1,178042,421,
Acker Bilk,0.829,0.288,177905,0.184,0.838,0.095,-16.549,0.036,110.866,0.247,38.000,10,1,178043,422,
Acoustic Alchemy,0.461,0.605,266423,0.480,0.609,0.126,-13.055,0.052,111.356,0.725,26.750,7,1,178044,423,
Acrimony,0.000,0.174,289168,0.950,0.256,0.111,-5.085,0.069,142.298,0.188,2.000,5,1,178045,424,
Action Bronson,0.205,0.605,314624,0.769,0.000,0.248,-5.773,0.338,108.438,0.576,57.667,5,1,178046,425,
Activa,0.000,0.641,450429,0.971,0.781,0.014,-7.410,0.047,139.998,0.604,0.000,10,1,178047,426,
Active Sight,0.000,0.377,102182,0.788,0.842,0.231,-12.592,0.049,137.590,0.505,5.667,6,0,178048,427,
Acute,0.000,0.614,503211,0.919,0.824,0.137,-5.270,0.048,138.003,0.113,0.000,7,1,178049,428,
Ad Brown,0.001,0.734,517294,0.860,0.660,0.053,-6.622,0.072,129.992,0.074,0.000,5,0,178050,429,
Ad Kapone,0.010,0.422,284067,0.696,0.000,0.192,-12.542,0.443,79.645,0.878,0.000,1,1,178051,430,
Ada,0.191,0.661,384000,0.289,0.748,0.068,-17.782,0.042,120.005,0.392,0.000,2,1,178052,431,
Ada Falcón,0.989,0.634,177753,0.206,0.438,0.175,-13.160,0.116,131.268,0.705,0.053,9,1,178053,432,
Adalberto Santiago,0.725,0.636,370526,0.765,0.029,0.367,-5.893,0.049,118.941,0.852,29.667,5,0,178054,433,
Adam & The Ants,0.012,0.330,191240,0.745,0.000,0.133,-10.362,0.033,174.636,0.424,39.000,9,1,178055,434,
Adam Ant,0.086,0.595,220407,0.908,0.045,0.364,-5.142,0.072,109.100,0.665,35.375,9,1,178056,435,
Adam Calhoun,0.038,0.859,175788,0.675,0.000,0.105,-6.683,0.142,99.941,0.183,66.000,1,1,178057,436,
Adam Caroll,0.995,0.558,244880,0.084,0.926,0.116,-21.911,0.047,142.289,0.529,0.000,5,1,178058,437,
Adam Doleac,0.360,0.595,188014,0.580,0.000,0.099,-6.482,0.047,74.990,0.329,70.000,7,1,178059,438,
Adam Ellis,0.000,0.404,69573,1.000,0.889,0.360,-5.992,0.103,138.000,0.291,3.000,9,1,178060,439,
Adam F,0.037,0.580,265700,0.849,0.060,0.256,-7.422,0.083,129.883,0.361,9.500,11,1,178061,440,
Adam Foley,0.000,0.540,474857,0.998,0.887,0.087,-3.150,0.051,139.998,0.342,0.000,5,0,178062,441,
Adam Gardner,0.785,0.581,213024,0.163,0.063,0.158,-18.700,0.049,113.402,0.388,0.000,4,1,178063,442,
Adam Gontier,0.008,0.274,237347,0.792,0.000,0.131,-4.388,0.041,179.067,0.092,62.000,2,0,178064,443,
Adam Gussow,0.751,0.536,35973,0.229,0.000,0.629,-24.760,0.054,148.165,0.964,35.000,4,1,178065,444,
